audio_filename,extracted_text
captcha_3410.wav,pcHulw
captcha_3411.wav,WszciQ
captcha_3412.wav,YKATYW
captcha_3413.wav,8wIA8t
captcha_3414.wav,dUdqE9
captcha_3415.wav,4MOUSF
captcha_3416.wav,CqN3Ok
captcha_3417.wav,rtlhmc
captcha_3418.wav,b6804y
captcha_3419.wav,XmFO3X
captcha_3420.wav,V3Rymg
captcha_3421.wav,P3XKwE
captcha_3422.wav,1KBOid
captcha_3423.wav,4HzKZw
captcha_3424.wav,O9wokt
captcha_3425.wav,MkCluv
captcha_3426.wav,tSRasM
captcha_3427.wav,C957uN
captcha_3428.wav,VPgCjm
captcha_3429.wav,mNDPCI
captcha_3430.wav,ZdmVWH
captcha_3431.wav,YpqjDy
captcha_3432.wav,Zdcqll
captcha_3433.wav,URiT2E
captcha_3434.wav,whqiRy
captcha_3435.wav,j47a43
captcha_3436.wav,C4Szhk
captcha_3437.wav,j4GKOI
captcha_3438.wav,iC2X53
captcha_3439.wav,BOdx2r
captcha_3440.wav,zFzBZr
captcha_3441.wav,PedtGm
captcha_3442.wav,BnwpYd
captcha_3443.wav,IvFRq
captcha_3444.wav,t6Bq99
captcha_3445.wav,xzSwVe
captcha_3446.wav,UFQ447
captcha_3447.wav,LOZjQn
captcha_3448.wav,pksLgw
captcha_3449.wav,DzcaQs
captcha_3450.wav,OPXAmO
captcha_3451.wav,OpBMIE
captcha_3452.wav,kEiEzD
captcha_3453.wav,XutAXX
captcha_3454.wav,r17LZv
captcha_3455.wav,g9bhen
captcha_3456.wav,UEdonk
captcha_3457.wav,WStx89
captcha_3458.wav,hbZkFs
captcha_3459.wav,MDggcM
captcha_3460.wav,TYgPo8
captcha_3461.wav,YHWvxg
captcha_3462.wav,tXQXwF
captcha_3463.wav,XJinbg
captcha_3464.wav,ZErGol
captcha_3465.wav,Rmkz7U
captcha_3466.wav,pYVNKE
captcha_3467.wav,OTIMBQ
captcha_3468.wav,mLSUvi
captcha_3469.wav,IAv783
captcha_3470.wav,VqXGrb
captcha_3471.wav,ED3Ord
captcha_3472.wav,7vJ4is
captcha_3473.wav,LLnRm4
captcha_3474.wav,GQNTIG
captcha_3475.wav,XWL4qU
captcha_3476.wav,TX9Tti
captcha_3477.wav,QINGKb
captcha_3478.wav,KIjFVY
captcha_3479.wav,VUaXSx
captcha_3480.wav,KRTXaG
captcha_3481.wav,wHgXiK
captcha_3482.wav,ISvMla
captcha_3483.wav,XFs4cz
captcha_3484.wav,8ucL2g
captcha_3485.wav,91Zvox
captcha_3486.wav,7H5q7d
captcha_3487.wav,F6TKkl
captcha_3488.wav,gSAd21
captcha_3489.wav,KmZqRI
captcha_3490.wav,jsPpzM
captcha_3491.wav,mZKZLM
captcha_3492.wav,KSZViB
captcha_3493.wav,DyHDn9
captcha_3494.wav,qTablX
captcha_3495.wav,Cp9EQQ
captcha_3496.wav,TAoiwM
captcha_3497.wav,wcaSku
captcha_3498.wav,UMRU37
captcha_3499.wav,RQSd2D
captcha_3500.wav,mootsX
captcha_3501.wav,9io7d0
captcha_3502.wav,FrAuRc
captcha_3503.wav,ztbsAp
captcha_3504.wav,pivnkr
captcha_3505.wav,2C751T
captcha_3506.wav,zzxevU
captcha_3507.wav,6zpwBl
captcha_3508.wav,EMRsX9
captcha_3509.wav,loOTo6
captcha_3510.wav,jeYa4o
captcha_3511.wav,P6OU35
captcha_3512.wav,8a9xOy
captcha_3513.wav,ZXWgBo
captcha_3514.wav,NsylJo
captcha_3515.wav,fMgg2g
captcha_3516.wav,pVOJIb
captcha_3517.wav,NidVwb
captcha_3518.wav,UK4aET
captcha_3519.wav,rcqjof
captcha_3520.wav,gDbJcu
captcha_3521.wav,JAMN3G
captcha_3522.wav,MxYXqL
captcha_3523.wav,40z89d
captcha_3524.wav,8HBBAP
captcha_3525.wav,9O9MWh
captcha_3526.wav,DdwhGv
captcha_3527.wav,hzr7JN
captcha_3528.wav,BqlopU
captcha_3529.wav,4leodU
captcha_3530.wav,PBEhwl
captcha_3531.wav,RXOcit
captcha_3532.wav,6jidRC
captcha_3533.wav,Tkh2zf
captcha_3534.wav,LSZext
captcha_3535.wav,JnpqJC
captcha_3536.wav,93CmCs
captcha_3537.wav,EQIUJK
captcha_3538.wav,3STIRR
captcha_3539.wav,FFjwkH
captcha_3540.wav,CMII62
captcha_3541.wav,SPNoLA
captcha_3542.wav,suf1OT
captcha_3543.wav,YOSPbR
captcha_3544.wav,aumzsl
captcha_3545.wav,SyTi4z
captcha_3546.wav,eSdjnk
captcha_3547.wav,KpiSow
captcha_3548.wav,DUN9aO
captcha_3549.wav,049YNF
captcha_3550.wav,{fzixf
captcha_3551.wav,sl9isr
captcha_3552.wav,ecPIBp
captcha_3553.wav,q8YqGQ
captcha_3554.wav,wi8ciu
captcha_3555.wav,KOEP9
captcha_3556.wav,fo8pBy
captcha_3557.wav,YOoowU
captcha_3558.wav,4zBXUN
captcha_3559.wav,4HO2G5
captcha_3560.wav,tZkTxB
captcha_3561.wav,bvAdNY
captcha_3562.wav,B9Nsnu
captcha_3563.wav,Do8sA6
captcha_3564.wav,pjePej
captcha_3565.wav,xxPWaH
captcha_3566.wav,j09yho
captcha_3567.wav,qxbiyf
captcha_3568.wav,iwNPMB
captcha_3569.wav,UMZhUC
captcha_3570.wav,DrO4Mn
captcha_3571.wav,BSzlm1
captcha_3572.wav,CHij9a
captcha_3573.wav,dIIBOP
captcha_3574.wav,OWLIsG
captcha_3575.wav,476Anv
captcha_3576.wav,jYO2Ga
captcha_3577.wav,OzFg3r
captcha_3578.wav,DyovhQ
captcha_3579.wav,XCXQBI
captcha_3580.wav,dyBTcn
captcha_3581.wav,vp2q81
captcha_3582.wav,6UWBEg
captcha_3583.wav,OdqEO
captcha_3584.wav,ZWMGrO
captcha_3585.wav,IKVqHe
captcha_3586.wav,4qZsJX
captcha_3587.wav,NaVfo6
captcha_3588.wav,RvSqwi
captcha_3589.wav,IrncQx
captcha_3590.wav,dxCIFA
captcha_3591.wav,aMHOBZ
captcha_3592.wav,YOmSam
captcha_3593.wav,qoco3e
captcha_3594.wav,nqGLIZ
captcha_3595.wav,KObrzC
captcha_3596.wav,8nMpAO
captcha_3597.wav,Gjvkl6
captcha_3598.wav,rKr26k
captcha_3599.wav,teSQtM
captcha_3600.wav,bF JZLD
captcha_3601.wav,rCbCdu
captcha_3602.wav,IjeqLe
captcha_3603.wav,qPp91a
captcha_3604.wav,ua3HHb
captcha_3605.wav,SSyrzV
captcha_3606.wav,noaap8
captcha_3607.wav,q8GUL2
captcha_3608.wav,OvnhiB
captcha_3609.wav,ta9GWI
captcha_3610.wav,uJQtZm
captcha_3611.wav,QkDMAs
captcha_3612.wav,MSgdbW
captcha_3613.wav,nWEARZ
captcha_3614.wav,FSMYKO
captcha_3615.wav,MPXzZS
captcha_3616.wav,Y8aFRh
captcha_3617.wav,OaQioT
captcha_3618.wav,OkSmKb
captcha_3619.wav,OypKNB
captcha_3620.wav,xK9ruD
captcha_3621.wav,pmEIQi
captcha_3622.wav,4yeNNY
captcha_3623.wav,FMQ28U
captcha_3624.wav,W8uo8K
captcha_3625.wav,tGGFIL
captcha_3626.wav,Su2x2E
captcha_3627.wav,JThxR6
captcha_3628.wav,IDORml
captcha_3629.wav,OvERx5
captcha_3630.wav,3Khwr1
captcha_3631.wav,2tS5Zi6
captcha_3632.wav,PcVAwv
captcha_3633.wav,4MzBMv
captcha_3634.wav,npoow
captcha_3635.wav,WAqhW8
captcha_3636.wav,qQmC8v
captcha_3637.wav,3qfKyj
captcha_3638.wav,98lxkJ
captcha_3639.wav,XFf8Ja
captcha_3640.wav,fsOryA
captcha_3641.wav,Br4mhG
captcha_3642.wav,EI5800
captcha_3643.wav,SFKTVQ
captcha_3644.wav,a61Zur
captcha_3645.wav,tGNNTF
captcha_3646.wav,eHnutl
captcha_3647.wav,ULABLB
captcha_3648.wav,wD61kb
captcha_3649.wav,KYva46
captcha_3650.wav,eXjKAi
captcha_3651.wav,XDIZQP
captcha_3652.wav,koddsz
captcha_3653.wav,ROWMnV
captcha_3654.wav,nevwse
captcha_3655.wav,rxoFQg
captcha_3656.wav,6D9BmW
captcha_3657.wav,HoHDET
captcha_3658.wav,88EGyy
captcha_3659.wav,k9dPks
captcha_3660.wav,Wp8Dov
captcha_3661.wav,OMuaoV
captcha_3662.wav,aJz6LO
captcha_3663.wav,7oSKhg
captcha_3664.wav,9RIRwk
captcha_3665.wav,6plulo
captcha_3666.wav,StzzKE
captcha_3667.wav,IjoCk7
captcha_3668.wav,H2gXsS
captcha_3669.wav,lorbti
captcha_3670.wav,XOx/7J
captcha_3671.wav,hY8e65
captcha_3672.wav,XsHLqB
captcha_3673.wav,OvBUTp
captcha_3674.wav,008y25
captcha_3675.wav,drOGT6
captcha_3676.wav,M4u2y4
captcha_3677.wav,sNUarS
captcha_3678.wav,katVnT
captcha_3679.wav,dsnJil
captcha_3680.wav,XAiQpr
captcha_3681.wav,zIfaNO
captcha_3682.wav,ii4JOo
captcha_3683.wav,bSglmu
captcha_3684.wav,eRgtRF
captcha_3685.wav,Ovf3Cs
captcha_3686.wav,VsBBa5
captcha_3687.wav,dAWCXk
captcha_3688.wav,YhlDtz
captcha_3689.wav,oumilt
captcha_3690.wav,k1 8tYh
captcha_3691.wav,YzuGbF
captcha_3692.wav,R4eakn
captcha_3693.wav,PHF8c6
captcha_3694.wav,QXmS3w
captcha_3695.wav,46txPu
captcha_3696.wav,QfKPk2
captcha_3697.wav,SErdNQ
captcha_3698.wav,LPOmvz
captcha_3699.wav,ZBgRms
captcha_3700.wav,GEOB3W
captcha_3701.wav,kotUlu
captcha_3702.wav,fSvzmc
captcha_3703.wav,JvW9MI
captcha_3704.wav,NJ64Js
captcha_3705.wav,IpzUol
captcha_3706.wav,sVXZ8w
captcha_3707.wav,JO52C7
captcha_3708.wav,I2fhOs
captcha_3709.wav,dtrenc
captcha_3710.wav,CqJ3hN
captcha_3711.wav,gHS8hH
captcha_3712.wav,4UakCb
captcha_3713.wav,bo3tRb
captcha_3714.wav,H9KRSo
captcha_3715.wav,KkGPmL
captcha_3716.wav,OYuNJI
captcha_3717.wav,OsfsZu
captcha_3718.wav,KxbNmF
captcha_3719.wav,cgmaWD
captcha_3720.wav,KCvSL5
captcha_3721.wav,RPUnMU
captcha_3722.wav,ZtBKhz
captcha_3723.wav,IDo9ol
captcha_3724.wav,OOHDJB
captcha_3725.wav,R3s7vh
captcha_3726.wav,FfhAgx
captcha_3727.wav,PiZotE
captcha_3728.wav,gtcDLz
captcha_3729.wav,FDSYXk
captcha_3730.wav,P3bQHp
captcha_3731.wav,WUtF3B
captcha_3732.wav,sfmJho
captcha_3733.wav,KnAnmD
captcha_3734.wav,VC6TOE
captcha_3735.wav,ZVTunr
captcha_3736.wav,arjEDD
captcha_3737.wav,cVspjw
captcha_3738.wav,zjh96K
captcha_3739.wav,tjlwvk
captcha_3740.wav,U6KmmH
captcha_3741.wav,UGXPgV
captcha_3742.wav,Mwoqpo
captcha_3743.wav,RHTned
captcha_3744.wav,3Qzm31
captcha_3745.wav,QZQPLX
captcha_3746.wav,HSeBuz
captcha_3747.wav,ikJaBd
captcha_3748.wav,IHGEIR
captcha_3749.wav,bq66j6
captcha_3750.wav,xsdZRe
captcha_3751.wav,XjapxK
captcha_3752.wav,uPbr93
captcha_3753.wav,AozqMc
captcha_3754.wav,ToHLQF
captcha_3755.wav,ObGWWA
captcha_3756.wav,drhlkh
captcha_3757.wav,LMDXCc
captcha_3758.wav,iEe1Pc
captcha_3759.wav,Ipo8ys
captcha_3760.wav,M3QQPh
captcha_3761.wav,IF2ZdOE
captcha_3762.wav,jaEJ7B
captcha_3763.wav,9qBohx
captcha_3764.wav,qzWyCr
captcha_3765.wav,K2sTtj
captcha_3766.wav,kqv0o5
captcha_3767.wav,OALIYX
captcha_3768.wav,ZyBRqc
captcha_3769.wav,D4lbXJ
captcha_3770.wav,2dDJZU
captcha_3771.wav,HwJEBR
captcha_3772.wav,os4zcp
captcha_3773.wav,703Nj3
captcha_3774.wav,4H8SpU
captcha_3775.wav,ZsDKLJ
captcha_3776.wav,avo8z6
captcha_3777.wav,WOX6E
captcha_3778.wav,ZwAEqG
captcha_3779.wav,GROiA3
captcha_3780.wav,P98zpR
captcha_3781.wav,tpgjKN
captcha_3782.wav,AoiZnJ
captcha_3783.wav,i9pToo
captcha_3784.wav,SXbbAS
captcha_3785.wav,IsJNAs
captcha_3786.wav,WNnawA
captcha_3787.wav,8yHyxi
captcha_3788.wav,XijlPZ
captcha_3789.wav,ZXsmGA
captcha_3790.wav,ITUWs3
captcha_3791.wav,86qKix
captcha_3792.wav,Bwni9d
captcha_3793.wav,pSEcAF
captcha_3794.wav,OGJJTv
captcha_3795.wav,mAOMhz
captcha_3796.wav,OYbPu3
captcha_3797.wav,QwSmdx
captcha_3798.wav,SK98Zs
captcha_3799.wav,xLIfOg
captcha_3800.wav,UfADbm
captcha_3801.wav,yOlaUo
captcha_3802.wav,IQEAf2
captcha_3803.wav,cPxOLb
captcha_3804.wav,3OfWkG
captcha_3805.wav,IpT Jkv
captcha_3806.wav,nTKXkF
captcha_3807.wav,AbWoJn
captcha_3808.wav,TyBtqe
captcha_3809.wav,RQIUUZ
captcha_3810.wav,wQ137u
captcha_3811.wav,tsXdFv
captcha_3812.wav,ZJVgBl
captcha_3813.wav,ZSiQUA
captcha_3814.wav,gtLkMm
captcha_3815.wav,aPOsDr
captcha_3816.wav,RBP309
captcha_3817.wav,UekzhJ
captcha_3818.wav,ugSi66
captcha_3819.wav,TNCaxg
captcha_3820.wav,pdqUY7
captcha_3821.wav,LUcgcS
captcha_3822.wav,KV16IL
captcha_3823.wav,mVzaVu
captcha_3824.wav,XOUoSg
captcha_3825.wav,Q9BDkk
captcha_3826.wav,4Mz6XT
captcha_3827.wav,qipx72
captcha_3828.wav,XFSUkD
captcha_3829.wav,4UTILR
captcha_3830.wav,m3zSz9
captcha_3831.wav,OQ6vUi
captcha_3832.wav,t321de
captcha_3833.wav,DTwe98
captcha_3834.wav,diyXfe
captcha_3835.wav,cbLIAA
captcha_3836.wav,I2yjqh
captcha_3837.wav,FZTeBx
captcha_3838.wav,Rubxlo
captcha_3839.wav,DBxzmz
captcha_3840.wav,jHepoF
captcha_3841.wav,HZWvof
captcha_3842.wav,PNfDGW
captcha_3843.wav,p9QzQy
captcha_3844.wav,Nway Jy
captcha_3845.wav,DOim8z
captcha_3846.wav,Srkzlw
captcha_3847.wav,XCa3ty
captcha_3848.wav,66EzH3
captcha_3849.wav,UUmgFu
captcha_3850.wav,O7of5T
captcha_3851.wav,SGMwZZ
captcha_3852.wav,KcuYwj
captcha_3853.wav,PAtMOa
captcha_3854.wav,EDgbot
captcha_3855.wav,rkIPvO
captcha_3856.wav,nIOCso
captcha_3857.wav,LRaSPw
captcha_3858.wav,bwPFvm
captcha_3859.wav,hEiyVr
captcha_3860.wav,9xTRWA
captcha_3861.wav,kASVmS
captcha_3862.wav,PrJwv3
captcha_3863.wav,VK6inG
captcha_3864.wav,OG6MxG
captcha_3865.wav,eBcWTn
captcha_3866.wav,bBnhyb
captcha_3867.wav,mHzpos
captcha_3868.wav,BOOTnP
captcha_3869.wav,Hkd8ty
captcha_3870.wav,NjOTLi
captcha_3871.wav,f46tCA
captcha_3872.wav,OSKfBX
captcha_3873.wav,XuYN22
captcha_3874.wav,FKtz28
captcha_3875.wav,3dwkzi
captcha_3876.wav,nYBAuv
captcha_3877.wav,Kckzm4
captcha_3878.wav,UxgQbi
captcha_3879.wav,22S8QK
captcha_3880.wav,66raqe
captcha_3881.wav,Alw JdN
captcha_3882.wav,SSCSYM
captcha_3883.wav,AOZxcF
captcha_3884.wav,P4qXm9
captcha_3885.wav,hb412C
captcha_3886.wav,pZXbzW
captcha_3887.wav,nWOWeD
captcha_3888.wav,fywT6q
captcha_3889.wav,UPDr6G
captcha_3890.wav,cHIVbw
captcha_3891.wav,tJMIsu
captcha_3892.wav,kimwj9
captcha_3893.wav,glFofc
captcha_3894.wav,ZtoCnC
captcha_3895.wav,dRZoPB
captcha_3896.wav,cpKboq
captcha_3897.wav,9LUysw
captcha_3898.wav,bQjSN3
captcha_3899.wav,USsVFA
captcha_3900.wav,iSDep6
captcha_3901.wav,IfhDPm
captcha_3902.wav,VyJxMV
captcha_3903.wav,bfY2QU
captcha_3904.wav,8ouSVY
captcha_3905.wav,kkhQDB
captcha_3906.wav,tSUxLL
captcha_3907.wav,KmzH3c
captcha_3908.wav,KuBmk3
captcha_3909.wav,gblrE
captcha_3910.wav,IrWzUT
captcha_3911.wav,JQrOis
captcha_3912.wav,Ssfiop
captcha_3913.wav,RCBGIj
captcha_3914.wav,TgtGsa
captcha_3915.wav,fvLaMr
captcha_3916.wav,4Vt2J5
captcha_3917.wav,Y4qpE7
captcha_3918.wav,OHhSfv
captcha_3919.wav,8jK91B
captcha_3920.wav,VWILa5
captcha_3921.wav,dSSDqw
captcha_3922.wav,dkXTfk
captcha_3923.wav,XCIKHN
captcha_3924.wav,RPBrBV
captcha_3925.wav,Lweiqj
captcha_3926.wav,ekLQhx
captcha_3927.wav,UhsqAm
captcha_3928.wav,TnydgW
captcha_3929.wav,S2PiSq
captcha_3930.wav,kyNthv
captcha_3931.wav,OglzSR
captcha_3932.wav,jnpykk
captcha_3933.wav,9zNSDO
captcha_3934.wav,AXgRFJ
captcha_3935.wav,fjCOc1
captcha_3936.wav,8kxq/D
captcha_3937.wav,3wOEG4
captcha_3938.wav,ZZ1oME
captcha_3939.wav,GZPUXO
captcha_3940.wav,TUu085
captcha_3941.wav,03q01g
captcha_3942.wav,WGzXwN
captcha_3943.wav,AJRbGb
captcha_3944.wav,ZZEHEm
captcha_3945.wav,tTswpy
captcha_3946.wav,il4w30
captcha_3947.wav,6AXeKc
captcha_3948.wav,Xi2cJB
captcha_3949.wav,ZPnFBQ
captcha_3950.wav,SCWZSP
captcha_3951.wav,khKUMi
captcha_3952.wav,k3gZMc
captcha_3953.wav,iy3yst
captcha_3954.wav,ZZdROI
captcha_3955.wav,ToQnvl
captcha_3956.wav,rzyvgx
captcha_3957.wav,ZNibf2
captcha_3958.wav,Xmvz31
captcha_3959.wav,OfOtAo
captcha_3960.wav,PKnGUu
captcha_3961.wav,SplOzK
captcha_3962.wav,kLsMb7
captcha_3963.wav,LgVGoz
captcha_3964.wav,beDj4y
captcha_3965.wav,tYVfyp
captcha_3966.wav,vdJOdH
captcha_3967.wav,BQZwCT
captcha_3968.wav,ueuVj9
captcha_3969.wav,8wefon
captcha_3970.wav,EPPcLa
captcha_3971.wav,ycqsik
captcha_3972.wav,EmqyzM
captcha_3973.wav,HKYKtX
captcha_3974.wav,fnTUWI
captcha_3975.wav,jiIHRt
captcha_3976.wav,vjlhgq
captcha_3977.wav,UUq9VM
captcha_3978.wav,XF49e1
captcha_3979.wav,3knYp3
captcha_3980.wav,IbsZfVv
captcha_3981.wav,tsMDJi
captcha_3982.wav,AvymrA
captcha_3983.wav,UhbbGs
captcha_3984.wav,uishGT
captcha_3985.wav,Xzvvpv
captcha_3986.wav,MCRhWo
captcha_3987.wav,IghzAq
captcha_3988.wav,WFCMDy
captcha_3989.wav,98rtJOs
captcha_3990.wav,Yyjxxg
captcha_3991.wav,mPbTxo
captcha_3992.wav,WJorRg
captcha_3993.wav,bkvxob
captcha_3994.wav,WwpQzH
captcha_3995.wav,6sljuz
captcha_3996.wav,a85eoD
captcha_3997.wav,rXKPjq
captcha_3998.wav,WkTRSK
captcha_3999.wav,532iUb
captcha_4000.wav,e46240
captcha_4001.wav,jIGQg1
captcha_4002.wav,O9LeSP
captcha_4003.wav,fBtkw3
captcha_4004.wav,SaU6jE
captcha_4005.wav,9OEOPK
captcha_4006.wav,JQmbag
captcha_4007.wav,OSOAak
captcha_4008.wav,IZSmhh
captcha_4009.wav,MWpkdb
captcha_4010.wav,RfvoR8
captcha_4011.wav,PCCSIz
captcha_4012.wav,S4gjnw
captcha_4013.wav,Ecs6y0
captcha_4014.wav,YSkCSP
captcha_4015.wav,8GzDwQ
captcha_4016.wav,VzmKbz
captcha_4017.wav,YOwGVb
captcha_4018.wav,SqnEEV
captcha_4019.wav,XeBUV8
captcha_4020.wav,3dDnNT
captcha_4021.wav,ZaHbyg
captcha_4022.wav,FSUGF6
captcha_4023.wav,j6H1d2
captcha_4024.wav,AFocQv
captcha_4025.wav,mjuhey
captcha_4026.wav,3qEl8C
captcha_4027.wav,QKbeGh
captcha_4028.wav,OCMnzu
captcha_4029.wav,JmHrH
captcha_4030.wav,xoJeUd
captcha_4031.wav,a3vXnj
captcha_4032.wav,Q7zGzS
captcha_4033.wav,FHCZQL
captcha_4034.wav,Ad8xj7
captcha_4035.wav,illoTM
captcha_4036.wav,E4ltpo
captcha_4037.wav,BltumX
captcha_4038.wav,JZojVC
captcha_4039.wav,618AW9
captcha_4040.wav,Hnv8eH
captcha_4041.wav,XOHFxL
captcha_4042.wav,QSUvbe
captcha_4043.wav,rgPdwg
captcha_4044.wav,nmStyh
captcha_4045.wav,iQsEZI
captcha_4046.wav,NxeFJT
captcha_4047.wav,ZMiFzv
captcha_4048.wav,VtRXgP
captcha_4049.wav,eTQSLX
captcha_4050.wav,NmhPZz
captcha_4051.wav,rtJ8je
captcha_4052.wav,UTFrWt
captcha_4053.wav,2WtDmT
captcha_4054.wav,4NZPDk
captcha_4055.wav,O1BOZX
captcha_4056.wav,BLn75V
captcha_4057.wav,PDGy68
captcha_4058.wav,NyaoNJ
captcha_4059.wav,p2YMLY
captcha_4060.wav,tEpHLk
captcha_4061.wav,UqfArE
captcha_4062.wav,Wo8Chs
captcha_4063.wav,gdNuDb
captcha_4064.wav,K5iZ3A
captcha_4065.wav,OGhgsy
captcha_4066.wav,E6Kiwt
captcha_4067.wav,4mTjns
captcha_4068.wav,QFSNnl
captcha_4069.wav,jmHvvw
captcha_4070.wav,pE6Hvu
captcha_4071.wav,IkVaF7
captcha_4072.wav,jSK4U
captcha_4073.wav,kXeJNw
captcha_4074.wav,jttDYP
captcha_4075.wav,W24Upn
captcha_4076.wav,jwiOpa
captcha_4077.wav,imNFpj
captcha_4078.wav,nanHyu
captcha_4079.wav,ULUVqn
captcha_4080.wav,MiiWfF
captcha_4081.wav,Snxhsc
captcha_4082.wav,Rbsezy
captcha_4083.wav,aJBtGF
captcha_4084.wav,E40le9
captcha_4085.wav,PxOVrQ
captcha_4086.wav,ALFFDu
captcha_4087.wav,9GKaAb
captcha_4088.wav,c8aTBD
captcha_4089.wav,DW6QPa
captcha_4090.wav,44INPk
captcha_4091.wav,yn2s2u
captcha_4092.wav,jQltFf
captcha_4093.wav,GuP3mm
captcha_4094.wav,9Ey4YD
captcha_4095.wav,uXZryg
captcha_4096.wav,rdAETx
captcha_4097.wav,aTvl8i
captcha_4098.wav,c42UYC
captcha_4099.wav,O6YykS
captcha_4100.wav,nstKhg
captcha_4101.wav,WYdurt
captcha_4102.wav,INaACV
captcha_4103.wav,nYmslk
captcha_4104.wav,IXYOAG
captcha_4105.wav,hbQAwg
captcha_4106.wav,GmrFXW
captcha_4107.wav,DxZGrm
captcha_4108.wav,OnspQt
captcha_4109.wav,QJHuPx
captcha_4110.wav,UvDykh
captcha_4111.wav,StjUTP
captcha_4112.wav,jqz59v
captcha_4113.wav,pS4KMb
captcha_4114.wav,Dz Ju7b
captcha_4115.wav,VKJmGi
captcha_4116.wav,AWQhU
captcha_4117.wav,OtRoNI
captcha_4118.wav,4culzs
captcha_4119.wav,ZLREAQ
captcha_4120.wav,VpVZdP
captcha_4121.wav,2iYIUg
captcha_4122.wav,ZOOsAI
captcha_4123.wav,6GCjEj
captcha_4124.wav,Icbtgl
captcha_4125.wav,EWIpVD
captcha_4126.wav,eynK7L
captcha_4127.wav,NZKjso
captcha_4128.wav,eea1be
captcha_4129.wav,tRYgfR
captcha_4130.wav,TCDrTr
captcha_4131.wav,IqScs]
captcha_4132.wav,U2RCMH
captcha_4133.wav,wWeCN8
captcha_4134.wav,AVwSpt
captcha_4135.wav,ftLFMa
captcha_4136.wav,ZjQmEH
captcha_4137.wav,ZwHdZa
captcha_4138.wav,YkWZBG
captcha_4139.wav,odtCnk
captcha_4140.wav,feLdL3
captcha_4141.wav,hVnxlm
captcha_4142.wav,dG2116
captcha_4143.wav,dDDUSO
captcha_4144.wav,bmULRf
captcha_4145.wav,FSSppg
captcha_4146.wav,XML9ol
captcha_4147.wav,14Keaj
captcha_4148.wav,{PGOPx
captcha_4149.wav,toNvXi
captcha_4150.wav,9LTkj6
captcha_4151.wav,Zi4019
captcha_4152.wav,KQAZog
captcha_4153.wav,OUYAG7
captcha_4154.wav,8KVTI6
captcha_4155.wav,tzlvkc
captcha_4156.wav,zyicdt
captcha_4157.wav,AZduty
captcha_4158.wav,y8kTmU
captcha_4159.wav,Y6xcMt
captcha_4160.wav,3nFjuw
captcha_4161.wav,6q5C8a
captcha_4162.wav,B6Pe73
captcha_4163.wav,VJoSLS
captcha_4164.wav,x3l6gR
captcha_4165.wav,nYf9zo
captcha_4166.wav,hOWaxs
captcha_4167.wav,FMBSGu
captcha_4168.wav,fvyk13
captcha_4169.wav,I3LiMs
captcha_4170.wav,UGyKmM
captcha_4171.wav,Jjigih
captcha_4172.wav,ffiKzo
captcha_4173.wav,Argk6x
captcha_4174.wav,Talob
captcha_4175.wav,mPChdc
captcha_4176.wav,NhmWnr
captcha_4177.wav,pARYBy
captcha_4178.wav,6ROrev
captcha_4179.wav,M2680e
captcha_4180.wav,j4q6Zu
captcha_4181.wav,vSjAht
captcha_4182.wav,rCbdv9
captcha_4183.wav,ouP69z
captcha_4184.wav,YNGwrW
captcha_4185.wav,adLdCb
captcha_4186.wav,IRQSa7
captcha_4187.wav,9LdYoL
captcha_4188.wav,MpJhKq
captcha_4189.wav,BJWwiq
captcha_4190.wav,twwZkc
captcha_4191.wav,OOsfGs
captcha_4192.wav,6266Mv
captcha_4193.wav,ghbjza
captcha_4194.wav,Cge4QQ
captcha_4195.wav,QNUGJO
captcha_4196.wav,qbylqD
captcha_4197.wav,zvMusg
captcha_4198.wav,UgozwJ
captcha_4199.wav,9i7Wk
captcha_4200.wav,3FfSZH
captcha_4201.wav,QOHZvj
captcha_4202.wav,o8hSvt
captcha_4203.wav,2itwxh
captcha_4204.wav,XUUaUT
captcha_4205.wav,X2JONr
captcha_4206.wav,OyvRWQ
captcha_4207.wav,iUCZcy
captcha_4208.wav,KLHMKT
captcha_4209.wav,e8mPH8
captcha_4210.wav,SGYKZE
captcha_4211.wav,XVZCFr
captcha_4212.wav,03YUJP
captcha_4213.wav,kMZXZE
captcha_4214.wav,TF3wj8
captcha_4215.wav,POwWgH
captcha_4216.wav,XIBFXh
captcha_4217.wav,XTYgzT
captcha_4218.wav,aoxkui
captcha_4219.wav,84kCnD
captcha_4220.wav,smd8B1
captcha_4221.wav,UQEHSk
captcha_4222.wav,AbYHXq
captcha_4223.wav,enJgJk
captcha_4224.wav,YSfLzH
captcha_4225.wav,9Q5BPD
captcha_4226.wav,wqSjPM
captcha_4227.wav,FlirEg
captcha_4228.wav,WAnFC
captcha_4229.wav,Sd67j1
captcha_4230.wav,NZExAu
captcha_4231.wav,INYIsw
captcha_4232.wav,k6TDHG
captcha_4233.wav,ZWTXZe
captcha_4234.wav,ituKyD
captcha_4235.wav,nHprQm
captcha_4236.wav,06z8gm1
captcha_4237.wav,BRZeKF
captcha_4238.wav,rbpMvw
captcha_4239.wav,XfBokr
captcha_4240.wav,fqo1PF
captcha_4241.wav,PZxw8h
captcha_4242.wav,NElgwa
captcha_4243.wav,dZVIbx
captcha_4244.wav,Y2DdSV
captcha_4245.wav,BYVlw7
captcha_4246.wav,7J9HcU
